Tsys	OutW	OutK	In1	In2	In3	In4	In5
115051.503194	-3.75850889115	1.666328365	-5	5098.47341367	22.5356107186	22.5407166793	5.20877544587E-14
118495.854287	-3.7315638867	1.66632452902	-5	5098.49259143	22.5913457956	22.5962510577	9.71047571721E-6
125695.584436	-3.7326247781	1.66631713661	-5	5098.52197266	22.6218808128	22.6439129909	-4.98228921703E-13
122095.724702	-3.72638554645	1.66631837227	-5	5098.51611328	22.6263519694	22.6372664243	5.43997087511E-14
129295.418558	-3.64130455321	1.66604528197	-5	5099.21181279	24.8613792703	24.9391953609	3.30335483662E-4
132895.21786	-3.51234302039	1.66581560352	-5	5100.0873451	26.6672010195	26.707347601	1.34644310582E-4
149249.734162	-3.53579262023	1.66570478618	-5	5100.5515985	27.5097378234	27.5271579235	5.35294809671E-6
152694.059537	-3.50319341779	1.66569915538	-5	5100.56640456	27.5670650981	27.565958892	1.26946156747E-13
156293.91873	-3.50283095169	1.66569398362	-5	5100.58340125	27.5889214976	27.5933794372	1.07632174706E-5
159893.760562	-3.49877287421	1.66569386278	-5	5100.59130859	27.6206889736	27.6099874814	1.70031433163E-13
163493.600595	-3.49992579581	1.66540617192	-5	5101.29146575	29.8433793208	29.9157836213	3.19615987266E-4
167093.524512	-3.77311298675	1.66516762569	-5	5102.15734079	31.6475893216	31.6668957405	1.34444460546E-4
183509.160832	-3.73743511065	1.66505983379	-5	5102.60585117	32.4231311365	32.4544241328	7.76896316325E-6
186952.663651	-3.6994945389	1.66504935557	-5	5102.62977465	32.4966017692	32.5359300455	1.17902461405E-5
190552.494424	-3.69739276278	1.66504505973	-5	5102.65136719	32.5529023633	32.5687294487	5.13865042748E-13
194152.342928	-3.68852606693	1.66504051945	-5	5102.66162109	32.5754581112	32.5887867956	-5.73430192219E-14
197752.231527	-3.91150974586	1.66477138932	-5	5103.41702427	34.9221669472	34.9949605531	2.65477565511E-4
201351.958709	-3.62447967159	1.66457796665	-5	5104.20193123	36.5149909084	36.5382624986	1.5779630466E-4
217709.248587	-3.50946908263	1.66450408129	-5	5104.53440772	37.1190356271	37.1250695326	1.40643139347E-5
221150.689261	-3.51760817995	1.6644902477	-5	5104.58954144	37.2585774009	37.2620064174	1.65336303319E-5
224750.524483	-3.49610921208	1.66448215763	-5	5104.63486422	37.3367780924	37.355632585	1.14983511267E-5
228350.341828	-3.47392287567	1.66447736875	-5	5104.65331864	37.3802245764	37.3741137213	6.9396841912E-12
231950.349819	-4.02256063044	1.66423766951	-5	5105.39517203	39.7127606321	39.7776982558	3.46898644076E-4
235550.015077	-3.6700852068	1.66405857886	-5	5106.20627685	41.3719073282	41.3853283663	1.10847473188E-4
251904.110943	-4.02165234663	1.66397615547	-5	5106.59978934	42.0996818698	42.1152846898	7.34124861489E-6
255349.814733	-3.83677410092	1.66396582627	-5	5106.6361344	42.2035991993	42.1901144249	1.07780616265E-5
258949.63903	-3.86403879904	1.66395842545	-5	5106.66628817	42.2534447945	42.2559882613	1.57912216881E-5
262549.438407	-3.88024978909	1.66395496027	-5	5106.67769491	42.2737211517	42.28727616	5.18942545202E-7
266149.215896	-3.7640109935	1.66367356631	-5	5107.42299638	44.6144528524	44.6906451435	3.26693290859E-4
269749.073295	-3.95920604844	1.66346143741	-5	5108.23674762	46.2904804572	46.3161237059	1.2745110739E-4
286100.958936	-4.0447889366	1.66336563328	-5	5108.63525391	47.0359524194	47.0489935387	-1.7892742619E-13
289548.305245	-4.0006933161	1.66336368491	-5	5108.65038936	47.0910864371	47.0822291565	3.09889770409E-8
293148.10737	-3.9846209946	1.66336368491	-5	5108.66503906	47.105748475	47.1074478943	-1.29563026974E-13
303947.517887	-4.00207401118	1.66336368491	-5	5108.66699207	47.112125727	47.1222794207	-5.59610848622E-9
296747.915179	-4.01837833579	1.66336368491	-5	5108.66699219	47.1142133958	47.1229448539	3.24545945674E-13
300347.690769	-3.9764596829	1.66336368491	-5	5108.66796875	47.1160568532	47.1203043927	-6.69570816984E-13
12530.3781442	-3.80104489526	1.67068496032	-2.5	5092.1347406	7.49241482544	7.52186007968	3.94210159756E-5
16010.0191661	-3.77385066831	1.67066831552	-2.5	5092.21315145	7.65856039984	7.69432738069	2.14887653502E-5
19609.9174571	-3.76070765611	1.67065520157	-2.5	5092.2696131	7.77610587455	7.81352248246	1.31683368076E-5
23209.8165876	-3.75694463819	1.67065076265	-2.5	5092.29627837	7.82423256537	7.85574586304	1.13552679922E-5
26809.671248	-3.63527033112	1.67041918045	-2.5	5093.00416433	10.1007054804	10.1777312894	3.33005086582E-4
30409.5702088	-3.65696845638	1.67023818836	-2.5	5093.86209472	11.8211909184	11.8693436398	1.55834884491E-4
46671.9612981	-3.47356779223	1.67016034328	-2.5	5094.30126953	12.5775036802	12.6005746122	3.81800986787E-14
50148.4830585	-3.2676694448	1.67015230775	-2.5	5094.3180501	12.6380100819	12.6670330271	1.60240478728E-5
53748.3647151	-3.2478330754	1.67014652435	-2.5	5094.34654649	12.6958700054	12.7382099722	1.28872823466E-5
57348.2483829	-3.24323439036	1.6701412923	-2.5	5094.35855282	12.7227093847	12.7515266956	1.31826019978E-5
60948.1150744	-3.18168296442	1.67009881248	-2.5	5094.40190094	13.0916475227	13.1442214868	1.05966625924E-4
64548.1228275	-3.55825550587	1.66976800739	-2.5	5095.42162336	15.7281288231	15.7978236441	2.58857894705E-4
80871.8419237	-3.31881287433	1.66953975566	-2.5	5096.37871344	17.525587541	17.5497127712	4.47709859343E-6
84346.8671115	-3.4850877557	1.66953251312	-2.5	5096.39901677	17.5859617387	17.6088597376	1.74724861971E-5
87946.7416804	-3.48320363135	1.66952324668	-2.5	5096.42534911	17.6543758467	17.6697927917	1.06042953255E-5
91546.6191793	-3.4889859749	1.66952141959	-2.5	5096.43603164	17.6678627913	17.6828592678	1.22781577753E-13
95146.4825737	-3.46777604521	1.66951574892	-2.5	5096.44357475	17.7332483498	17.7905140256	3.65946276194E-5
98746.504633	-3.92312661973	1.66917533663	-2.5	5097.3825926	20.4441871406	20.5076516471	2.84754956518E-4
115070.384142	-3.70958030462	1.66890619127	-2.5	5098.4735061	22.5328281268	22.5414183093	3.25262817127E-15
118545.841406	-3.68966084585	1.66890030461	-2.5	5098.49305653	22.5885287505	22.5970960354	1.19896676369E-5
125745.569677	-3.6890745409	1.66889654449	-2.5	5098.52197266	22.624640731	22.6520179167	-4.99600361081E-13
122145.709339	-3.68492384336	1.66889598761	-2.5	5098.51635601	22.6314833618	22.642702643	5.25658852241E-14
129345.397175	-3.59301015981	1.66862002726	-2.5	5099.22818146	24.9065844701	24.9787475757	3.18998663489E-4
132945.2109	-3.49276964628	1.66839708591	-2.5	5100.09553018	26.6763718172	26.7173791073	1.50987876864E-4
149268.56385	-3.50369123522	1.66829340245	-2.5	5100.55168956	27.5106223825	27.529639454	6.14807177725E-6
152744.051091	-3.48326607242	1.66828504931	-2.5	5100.56678441	27.565183012	27.5646543901	8.53248232858E-6
156343.908573	-3.48414155755	1.66828197387	-2.5	5100.58349072	27.5823952838	27.5976900595	1.03685431921E-5
159943.745005	-3.47652736631	1.66827747629	-2.5	5100.59130859	27.6109315706	27.6176457801	4.74828331069E-14
163543.593457	-3.4680931053	1.6679638298	-2.5	5101.30765519	29.8810024632	29.9545803871	3.30656023609E-4
167143.503147	-3.70483341205	1.66770926089	-2.5	5102.16489796	31.6423123066	31.6807352243	1.59932203696E-4
183527.960429	-3.70562346882	1.66760038804	-2.5	5102.60589647	32.4244226806	32.4577975419	4.44419294232E-6
187002.651194	-3.67365208911	1.66759103787	-2.5	5102.63043218	32.5172027845	32.532310172	1.54936526083E-5
190602.480205	-3.68292226257	1.66758557317	-2.5	5102.65184885	32.5536510628	32.5664583407	1.12911537541E-7
194202.332005	-3.68562198421	1.66758339027	-2.5	5102.66162109	32.5676011379	32.5860304898	-1.99415343072E-13
197802.220605	-3.91110712208	1.6673558216	-2.5	5103.43238769	34.9480126746	35.0201899796	2.83763452634E-4
201401.945792	-3.59040633537	1.66720137568	-2.5	5104.20810849	36.5253700637	36.5499568182	1.42448838603E-4
217728.013838	-3.44765991617	1.66714031557	-2.5	5104.53464028	37.1178523593	37.1253864618	1.86305010719E-5
221200.677451	-3.47594866221	1.66712288637	-2.5	5104.59028576	37.2585591276	37.2596210275	1.68991714217E-5
224800.508729	-3.46134521819	1.66711285751	-2.5	5104.63530678	37.3399190269	37.3592905733	1.54426793859E-5
228400.330832	-3.46627184913	1.66710728694	-2.5	5104.6533722	37.3776035638	37.3753340885	5.80330727912E-6
232000.339614	-3.96288950361	1.66680816	-2.5	5105.41136081	39.7525049829	39.8146719885	3.3659675128E-4
235600.000195	-3.55173964232	1.66659539793	-2.5	5106.21274515	41.3804384821	41.4029549693	1.27901530982E-4
251922.867944	-4.00440465905	1.66650124343	-2.5	5106.60002304	42.0975549685	42.1175266198	9.90858064074E-6
255399.804577	-3.81027706937	1.66648848306	-2.5	5106.63618386	42.194602434	42.1938476836	5.38919802605E-6
258999.62693	-3.82901111391	1.66648198711	-2.5	5106.66663884	42.2545455177	42.2581194329	7.95006125767E-6
262599.431628	-3.83825402155	1.66647934566	-2.5	5106.67770891	42.271958157	42.288432808	2.3793972662E-7
266199.220618	-3.7980963746	1.66617413292	-2.5	5107.43915192	44.6909000566	44.7476376008	3.28915371845E-4
269799.050554	-3.87201199399	1.66595562274	-2.5	5108.24342573	46.3036309094	46.3288085558	1.29617128168E-4
286119.690514	-3.94610978324	1.66585862886	-2.5	5108.63525391	47.036489873	47.0523988272	-1.24992744082E-13
289598.271924	-3.92471762657	1.66585689531	-2.5	5108.65063445	47.0894864987	47.0920898643	2.12014825272E-8
293198.074479	-3.91434468846	1.66585689531	-2.5	5108.66503906	47.1104038528	47.1150420615	-9.10844956847E-14
296797.886569	-3.93010256078	1.66585689531	-2.5	5108.66699219	47.1123965711	47.128633635	8.93977547393E-14
300397.667258	-3.90963091253	1.66585689531	-2.5	5108.66796875	47.1185965227	47.1185380426	-8.17213439236E-13
303997.486757	-3.91055442723	1.66585689531	-2.5	5108.66699201	47.1186723268	47.1176593417	-1.42500082861E-8
12549.4028337	-3.79592683301	1.67330407603	0	5092.13541672	7.49333542002	7.52084005117	3.65973557344E-5
16060.0185924	-3.77584280464	1.67328697705	0	5092.21358693	7.66693718673	7.69507782674	1.77195573453E-5
19659.9179022	-3.76883110996	1.67327350527	0	5092.27001818	7.77497798437	7.82000802978	1.42232173374E-7
23259.8180134	-3.76976684828	1.67326894522	0	5092.29638611	7.8282737177	7.85632988485	6.3563074689E-8
26859.6697182	-3.63207958273	1.67303104396	0	5093.02024776	10.1387745374	10.2154475439	3.18582568532E-4
30459.57194	-3.66870443887	1.67284511324	0	5093.86948984	11.8267885443	11.8856601105	1.41523201465E-4
46690.9255974	-3.43388332895	1.67276514404	0	5094.30126953	12.5795949302	12.6022891897	7.95115354402E-14
50198.4739237	-3.24020835848	1.67275688922	0	5094.31857207	12.6339844172	12.6746640683	1.72215033354E-5
53798.3572376	-3.23811695105	1.67275126748	0	5094.34690469	12.7037200829	12.7448933774	2.58881066991E-5
57398.2429902	-3.22943381317	1.67274618166	0	5094.35870858	12.7155739428	12.7493277	2.64822383668E-5
60998.1030903	-3.1498397385	1.67270488917	0	5094.40770014	13.1152096121	13.1676919284	8.12401947268E-5
64598.1130011	-3.54345823195	1.67238333029	0	5095.43510298	15.7519717193	15.8227804343	2.60816177146E-4
80890.7473747	-3.28335666908	1.67216145833	0	5096.37885635	17.5261572681	17.5499270528	1.15863718734E-6
84396.8578452	-3.46476299104	1.67215414562	0	5096.3994423	17.5911512907	17.6138296677	4.29578425768E-6
87996.7248248	-3.46080240743	1.67214469213	0	5096.42580428	17.6545220857	17.6773656162	3.61747337626E-6
91596.6075246	-3.46753399452	1.67214282815	0	5096.43651981	17.6670121793	17.681340356	2.18474371692E-13
95196.4673738	-3.44136925793	1.67213704301	0	5096.44547766	17.7529989905	17.8149802558	4.55136335394E-5
98796.4931826	-3.89415166246	1.67178975918	0	5097.3975478	20.4776456623	20.5306535423	2.64851265513E-4
115089.26509	-3.66065171809	1.67151519524	0	5098.47359852	22.5300455349	22.5421199393	-4.55824981162E-14
118595.828584	-3.64781663095	1.6715094626	0	5098.49352173	22.58564753	22.5979364663	1.42542755402E-5
125795.554959	-3.64555789958	1.67150580086	0	5098.52197266	22.6274469535	22.6601990755	-4.99600361081E-13
122195.694017	-3.64352747419	1.67150525855	0	5098.51660007	22.6366345166	22.6481786448	5.07207050121E-14
129395.375814	-3.54482869388	1.67123651864	0	5099.24454893	24.9518678635	25.0183558311	3.07621617401E-4
132995.204023	-3.4733796066	1.67101941049	0	5100.10372151	26.6854601104	26.7273249762	1.67573534578E-4
149287.393537	-3.47158985021	1.67091843988	0	5100.55178063	27.5115069416	27.5321209846	6.94319545778E-6
152794.042716	-3.46341244001	1.67090969534	0	5100.5671652	27.5632295802	27.5633489669	1.71244516014E-5
156393.898423	-3.46556830444	1.6709064975	0	5100.58357944	27.5758271842	27.6020182229	9.93398565299E-6
159993.729459	-3.45444354019	1.67090182093	0	5100.59130859	27.6010019497	27.6254307689	-7.64474257733E-14
163593.586429	-3.43639149111	1.67057569211	0	5101.323845	29.9186727108	29.9934094126	3.41685656144E-4
167193.481689	-3.63624930663	1.67031099201	0	5102.17245523	31.63687831	31.6945410166	1.8561495617E-4
183546.760026	-3.673811827	1.67019778631	0	5102.60594178	32.4257142248	32.4611709509	1.11942272139E-6
187052.638721	-3.64781812687	1.67018932662	0	5102.63109056	32.5379359568	32.5286245613	1.9222342146E-5
190652.465982	-3.66849445291	1.67018447022	0	5102.65233323	32.5543681435	32.564188045	2.26458872488E-7
194252.321029	-3.68287389731	1.67018253031	0	5102.66162109	32.5597105571	32.5832251792	-3.42249073898E-13
197852.209654	-3.91075155633	1.66998029333	0	5103.44775021	34.9738267751	35.045354778	3.02180027525E-4
201451.932932	-3.55649970372	1.66984303949	0	5104.21427961	36.5357400349	36.5616472458	1.26963395139E-4
217746.77909	-3.38585074972	1.6697870726	0	5104.53487284	37.1166690916	37.1257033911	2.31966882091E-5
221250.665724	-3.43419577492	1.6697679965	0	5104.59103114	37.2585223533	37.2572052655	1.72148947198E-5
224850.492983	-3.42668315213	1.66975702	0	5104.63574959	37.3430575642	37.3629894419	1.94347125556E-5
228450.319892	-3.4589742553	1.66975092306	0	5104.65342445	37.3749465556	37.3766243346	1.16467704324E-5
232050.329358	-3.90300898523	1.66942353133	0	5105.42755041	39.7922598301	39.8516569031	3.26252455337E-4
235649.9854	-3.43283576997	1.66919066517	0	5106.21920959	41.388900602	41.420589018	1.45200326236E-4
251941.624945	-3.98715697147	1.66908798658	0	5106.60025673	42.0954280672	42.1197685498	1.24759126666E-5
255449.794426	-3.78373443698	1.6690756194	0	5106.63623024	42.1855303709	42.1976160056	2.6396906257E-8
259049.61486	-3.79395780139	1.66906932362	0	5106.66699046	42.2556410012	42.2602414213	3.88615001491E-8
262649.424911	-3.79620458847	1.66906676356	0	5106.67772292	42.2701943384	42.2895576539	-4.38896939421E-8
266249.225517	-3.83263108437	1.66877095537	0	5107.45530656	44.7675690581	44.8047106715	3.31168220737E-4
269849.027875	-3.78481116176	1.66855917818	0	5108.25010431	46.3167749282	46.3414881484	1.31828159764E-4
286138.422091	-3.84743062988	1.66846517299	0	5108.63525391	47.0370273266	47.0558041157	-7.1058061975E-14
289648.238611	-3.84880848937	1.66846345663	0	5108.65087917	47.0878669316	47.1020004726	4.24798565734E-8
296847.857932	-3.84174768434	1.66846345663	0	5108.66699219	47.1105737236	47.1343335331	-1.46553895509E-13
293248.041566	-3.8440912314	1.66846345663	0	5108.66503906	47.1150850276	47.1226825706	-5.2472235702E-14
300447.643824	-3.84284503389	1.66846345663	0	5108.66796875	47.1211464017	47.1167741065	-9.64228654849E-13
304047.455599	-3.81898025462	1.66846345663	0	5108.66699196	47.1252388323	47.1130222714	-2.29235670218E-8
12572.5535218	-3.79745694225	1.67597441729	2.5	5092.13625098	7.49391440083	7.52218144513	3.33712418099E-5
16110.0214282	-3.78365280127	1.67595525499	2.5	5092.21490205	7.66676080139	7.70412480993	2.40001349465E-5
19709.9202461	-3.77965577941	1.67594330187	2.5	5092.27074833	7.78236721354	7.82418688773	3.46196424002E-8
23309.8191111	-3.77807279892	1.67593739934	2.5	5092.29687229	7.82673554419	7.85954620097	8.57188125173E-14
26909.6718426	-3.64567552105	1.67568162548	2.5	5093.03606383	10.1782630075	10.2486421114	3.08744994419E-4
30509.573001	-3.68128304082	1.67549480228	2.5	5093.87697274	11.8468410061	11.8921382989	1.40806020523E-4
46714.796288	-3.4091965765	1.67541137901	2.5	5094.30126673	12.5779023651	12.6029549239	-3.86249231168E-7
50248.4662894	-3.22748445366	1.67540548508	2.5	5094.31919485	12.6350474624	12.6777381863	8.69364449381E-6
53848.3555403	-3.23603075043	1.67539780622	2.5	5094.34703677	12.6965382134	12.7314261223	1.3118039795E-5
57448.2442074	-3.23981964482	1.67539651763	2.5	5094.35903953	12.7248088502	12.7530761207	1.34186485127E-5
61048.0989178	-3.13289477626	1.6753525473	2.5	5094.41452486	13.1547519665	13.2102427029	1.33781145334E-4
64648.1058938	-3.5370965906	1.6750626501	2.5	5095.44835661	15.7831356402	15.8570164724	2.74965257882E-4
80914.8698834	-3.27011419068	1.67486758022	2.5	5096.37899181	17.525624141	17.5497197347	1.02225297703E-13
84446.8522049	-3.45408229859	1.67485891545	2.5	5096.39996541	17.5947038757	17.6136615904	7.86203421521E-6
88046.7197755	-3.45444983941	1.67485017004	2.5	5096.42603686	17.6413987711	17.6740154455	1.79627053297E-6
91646.5978159	-3.45546863003	1.67484844637	2.5	5096.43652344	17.6658357143	17.6817870103	1.07773369507E-13
95246.4614725	-3.43071361558	1.67483655141	2.5	5096.44851002	17.7838387207	17.8421999397	6.01513040019E-5
98846.4744776	-3.8716497293	1.67446031702	2.5	5097.41187273	20.5048000914	20.5629745602	2.67143551581E-4
115113.319476	-3.62801293848	1.67417707392	2.5	5098.47371606	22.5234742083	22.5446280898	-4.97197140301E-14
118645.814612	-3.6197240675	1.67417029729	2.5	5098.49402569	22.5784474436	22.5969850478	1.26416763844E-5
125845.539997	-3.61987713837	1.67416551118	2.5	5098.52197266	22.6313220363	22.6539035234	-4.55128162678E-13
122245.682557	-3.61451683473	1.67416445842	2.5	5098.51660156	22.6339461344	22.6449411376	6.48585638562E-14
129445.328315	-3.40884166564	1.67389954825	2.5	5099.26060031	24.9844114428	25.0587075257	3.13440195184E-4
133045.198969	-3.46245941377	1.67370124104	2.5	5100.11072921	26.7030542199	26.7463669526	1.51575219621E-4
149311.393588	-3.45725892053	1.67360653526	2.5	5100.55197004	27.508985001	27.532701466	6.02549534617E-6
152844.03836	-3.45535632965	1.67359912193	2.5	5100.5674705	27.5617195979	27.5667660446	1.40222737837E-5
156443.891635	-3.45269809604	1.67359730873	2.5	5100.58378076	27.5858910415	27.6073916801	5.00132962275E-6
160043.728744	-3.44868628698	1.67359367956	2.5	5100.59179329	27.6092551608	27.6281044515	2.00882762733E-15
163643.603776	-3.52296285385	1.67325917426	2.5	5101.33992574	29.9392762047	30.0200489008	3.47148637458E-4
167243.462663	-3.60477553868	1.67301126911	2.5	5102.1802617	31.6604581959	31.7090989042	1.68757240436E-4
183570.902269	-3.66374150221	1.67289736724	2.5	5102.6060137	32.4305273673	32.4631934858	2.82009562861E-6
187102.636597	-3.65535288592	1.67288603701	2.5	5102.63146299	32.5205750872	32.5233802677	9.67840915557E-6
190702.463044	-3.68157719574	1.67288448999	2.5	5102.65233983	32.558384351	32.5661004795	1.21659719779E-7
194302.308394	-3.68827986938	1.67288398807	2.5	5102.66162109	32.5651916687	32.5893204906	1.77186726988E-14
197902.204912	-3.89751880499	1.6726550717	2.5	5103.46293593	35.0170349082	35.0775022174	3.04439856249E-4
201501.916751	-3.5316499575	1.67250697879	2.5	5104.22093337	36.5542023159	36.5702037389	1.13460441809E-4
217771.142125	-3.36382798278	1.672449641	2.5	5104.53532673	37.1164858664	37.1269523712	2.45448625345E-5
221300.659318	-3.40225523157	1.67243039383	2.5	5104.59192825	37.2607753148	37.260720073	1.36160536019E-5
224900.484367	-3.40143676383	1.67241894313	2.5	5104.63619073	37.3461491713	37.3596999356	2.58595150851E-5
228500.303736	-3.41971920123	1.67241463061	2.5	5104.65375045	37.3728394775	37.3806215993	7.05315525571E-6
232100.313172	-3.93276574981	1.67208726391	2.5	5105.44327792	39.8126268171	39.8783001136	3.2172145339E-4
235699.949608	-3.38722989722	1.6718710631	2.5	5106.22600529	41.3986071432	41.4264115512	1.44563231841E-4
251965.291264	-3.97335948678	1.67177567854	2.5	5106.60057537	42.0948493059	42.1193354182	1.41629585872E-5
255499.791228	-3.77210556981	1.67176546386	2.5	5106.63650174	42.187046032	42.2041466101	3.57693345159E-6
259099.599393	-3.78457706723	1.67175759128	2.5	5106.66725731	42.2604691475	42.262233185	3.06732900869E-6
262699.412936	-3.77830014663	1.67175595981	2.5	5106.6778057	42.2696305815	42.2873220364	7.4872741406E-6
266299.213232	-3.77464636224	1.67147569245	2.5	5107.47130064	44.7739914553	44.8221749091	3.28003572265E-4
269899.010052	-3.731540205	1.67130189314	2.5	5108.25635966	46.3289905869	46.3546203443	1.37324097628E-4
286161.599761	-3.75968398031	1.67122104943	2.5	5108.63538024	47.0380494694	47.0561587868	3.58559790421E-10
289698.206387	-3.76754068324	1.67122019179	2.5	5108.65127518	47.0823221008	47.0983295871	8.66761163679E-6
296897.83293	-3.79148447775	1.67122019179	2.5	5108.66699219	47.1081787931	47.1247219915	-1.47604151124E-13
293298.021538	-3.7795794216	1.67122019179	2.5	5108.66503906	47.1139360685	47.1135866876	2.76844610169E-14
300497.624827	-3.78878972039	1.67122019179	2.5	5108.66796875	47.1232303937	47.1176287991	-9.64894830702E-13
304097.436813	-3.76847322994	1.67122019179	2.5	5108.66699207	47.1248717036	47.1142881942	-1.15381466297E-8
12601.3562084	-3.80809404787	1.67859475571	5	5092.13730187	7.49402542207	7.5267576332	2.95938267877E-5
16160.0242833	-3.79149568516	1.67857552982	5	5092.21622213	7.66653606658	7.71321869189	3.03375220929E-5
19759.9226008	-3.79049575131	1.67856353703	5	5092.27148032	7.78980469243	7.82835267821	1.90729363387E-10
23359.8202069	-3.78635318282	1.67855761491	5	5092.2973606	7.82516578589	7.86277741861	6.90087539115E-14
26959.6739905	-3.65937948116	1.67830099223	5	5093.05187819	10.2177606114	10.2818075819	2.98936924276E-4
30559.5740577	-3.69386685471	1.67811354902	5	5093.88445619	11.8669828767	11.8985556337	1.40172926927E-4
46742.3276421	-3.39569963136	1.6780298489	5	5094.30126183	12.5733866918	12.6028381151	-1.06067957581E-6
50298.4586685	-3.21489289823	1.67802409787	5	5094.31981854	12.6361562074	12.6807713802	7.84460581268E-8
53898.3538952	-3.23401331866	1.67801691599	5	5094.34716681	12.6892208602	12.7177772484	1.15698721967E-7
57498.2454842	-3.25042305017	1.67801571079	5	5094.35937205	12.7341910204	12.7568780426	1.17902971863E-7
61098.0948203	-3.11609290552	1.67797458627	5	5094.42135942	13.1944478044	13.2529767359	1.87064216318E-4
64698.0988054	-3.5307936661	1.67770345152	5	5095.46160867	15.8143505197	15.8913170994	2.89199193568E-4
80941.7910809	-3.26878825911	1.67752100676	5	5096.37912326	17.5244993881	17.5492862496	9.97968543147E-14
84496.8465918	-3.44347380532	1.67751239276	5	5096.40048926	17.5982442057	17.613455048	1.1553628271E-5
88096.7148141	-3.44821676463	1.67750352061	5	5096.42626778	17.6281766555	17.6705839455	1.35292648443E-8
91696.5881219	-3.44347357113	1.67750177195	5	5096.43652344	17.6646568087	17.6822483866	-4.47351867152E-15
95296.4556417	-3.42017757931	1.67748970461	5	5096.45155096	17.8147626557	17.8694405318	7.48323990536E-5
98896.4557397	-3.84917722121	1.67710801774	5	5097.42619479	20.5319258634	20.595337941	2.69536736073E-4
115140.424943	-3.60498121374	1.67682066981	5	5098.47384842	22.5146684425	22.5482016515	-2.74959497698E-14
118695.800633	-3.59171613874	1.67681400968	5	5098.49452989	22.5712207766	22.5960226013	1.10052149143E-5
122295.671121	-3.58558229866	1.67680826261	5	5098.51660156	22.6312095827	22.6416500907	7.90946295337E-14
125895.525035	-3.59430559815	1.67680929882	5	5098.52197266	22.6352036645	22.6475193207	-4.10383631359E-13
129495.280637	-3.27225553734	1.6765475177	5	5099.27664953	25.016868098	25.0990642928	3.19376099236E-4
133095.193928	-3.45160007074	1.67635232854	5	5100.1177284	26.7207094376	26.765474278	1.35342812086E-4
149338.567463	-3.45383637283	1.67625911085	5	5100.55221983	27.504371983	27.5321149896	4.05637950942E-6
152894.034033	-3.44738647879	1.67625199506	5	5100.56777525	27.560212858	27.5702176516	1.0834592294E-5
156493.88487	-3.4398689179	1.67625025464	5	5100.5839829	27.5960745567	27.6127726577	3.63122523928E-8
160093.728138	-3.44304945147	1.67624677113	5	5100.59228157	27.6176424805	27.6307404354	8.19577960785E-14
163693.6213	-3.61038947342	1.67592569156	5	5101.35600569	29.9597562854	30.0466002439	3.52571365143E-4
167293.443652	-3.57352480279	1.67568773636	5	5102.18806966	31.6842124545	31.7236613118	1.51643857723E-4
183597.756412	-3.66470695759	1.67557840607	5	5102.60609914	32.437128055	32.4645303238	7.07165749765E-6
187152.634534	-3.66308296674	1.67556627375	5	5102.63183375	32.5029912365	32.5181268505	5.67856763442E-8
190752.460173	-3.69482245664	1.67556457499	5	5102.65234361	32.562420048	32.5680376234	1.55706892777E-8
194352.29575	-3.69373233707	1.67556402385	5	5102.66162109	32.5707490277	32.5954665546	3.80553465858E-13
197952.200197	-3.88422899528	1.67531265433	5	5103.47812087	35.0603201136	35.1096805966	3.06628094985E-4
201551.900548	-3.50685987833	1.67515003581	5	5104.22759031	36.5727179093	36.5787395857	9.99705491874E-5
217797.237922	-3.35412087131	1.67508834603	5	5104.53584913	37.1166121989	37.1284898624	2.48969191522E-5
221350.652951	-3.37038864061	1.67506994685	5	5104.59282649	37.2630455333	37.2642795772	9.98770970273E-6
224950.475805	-3.37626105041	1.67505900064	5	5104.63663186	37.3492404261	37.3563579739	3.23025781925E-5
228550.287541	-3.38022882991	1.67505487813	5	5104.65407847	37.3707364487	37.3846387969	2.38268714804E-6
232150.296966	-3.96283895728	1.67474193457	5	5105.45900381	39.8329253599	39.9049068153	3.1721097388E-4
235749.913676	-3.34211075354	1.67453525915	5	5106.23280319	41.408321948	41.4321556511	1.43807035709E-4
251993.119357	-3.96248684114	1.67444418565	5	5106.60096603	42.0955829486	42.116634558	1.51037599384E-5
255549.788064	-3.76055047449	1.67443468913	5	5106.63677435	42.1886140659	42.2106908785	7.17156036391E-6
259149.583909	-3.77532306475	1.67442737004	5	5106.66752373	42.26531572	42.2642243058	6.14979976059E-6
262749.400936	-3.76050974558	1.67442585328	5	5106.67788881	42.2690724928	42.2850705468	1.50553400372E-5
266349.200864	-3.71621669675	1.67416529052	5	5107.48729393	44.7800760234	44.8394486603	3.24812870029E-4
269948.992254	-3.67843769802	1.67400371043	5	5108.26261292	46.3412016366	46.3677547873	1.42836343885E-4
286190.137258	-3.68511661749	1.6739285937	5	5108.63565888	47.0396559118	47.0528358958	1.14946014113E-9
289748.174167	-3.68624788942	1.6739285937	5	5108.65167191	47.0767589664	47.0945953706	1.73328635338E-5
296947.807945	-3.74139158088	1.6739285937	5	5108.66699219	47.1057813047	47.1150419917	-1.47604151124E-13
293348.00157	-3.71509461294	1.6739285937	5	5108.66503906	47.1127596921	47.1044120986	1.08036527993E-13
304147.418084	-3.71815577844	1.6739285937	5	5108.66699219	47.1244725679	47.1155813662	-6.0130458442E-11
300547.60585	-3.73479235599	1.6739285937	5	5108.66796875	47.125312265	47.1184954115	-9.64894830702E-13
